"timestamp","wait_time","acayear"
"2014-01-12 23:45:19",10,"2013-2014"
"2014-01-12 23:19:21",60,"2013-2014"
"2014-01-12 22:54:55",60,"2013-2014"
"2014-01-12 22:30:13",60,"2013-2014"
"2014-01-12 21:10:07",50,"2013-2014"
"2014-01-12 20:42:44",55,"2013-2014"
"2014-01-12 20:14:12",60,"2013-2014"
"2014-01-12 19:45:41",50,"2013-2014"
"2014-01-12 19:14:14",47.5,"2013-2014"
"2014-01-12 19:03:45",27.5,"2013-2014"
"2014-01-11 23:48:27",60,"2013-2014"
"2014-01-11 21:43:34",50,"2013-2014"
"2014-01-11 20:55:43",16.5,"2013-2014"
"2014-01-11 20:15:18",15.5,"2013-2014"
"2014-01-11 19:28:32",47.5,"2013-2014"
"2014-01-11 01:31:05",50,"2013-2014"
"2014-01-11 00:30:21",50,"2013-2014"
"2014-01-10 23:02:04",10,"2013-2014"
"2014-01-10 20:30:55",60,"2013-2014"
"2014-01-10 19:33:57",45,"2013-2014"
"2014-01-10 19:12:50",32.5,"2013-2014"
"2014-01-10 01:57:54",10,"2013-2014"
"2014-01-10 01:23:45",10,"2013-2014"
"2014-01-10 00:51:42",15,"2013-2014"
"2014-01-10 00:26:51",25,"2013-2014"
"2014-01-10 00:03:35",37.5,"2013-2014"
"2014-01-09 23:33:57",45,"2013-2014"
"2014-01-09 21:49:31",55,"2013-2014"
"2014-01-09 20:45:28",42.5,"2013-2014"
"2014-01-09 20:18:32",45,"2013-2014"
"2014-01-09 20:13:11",42.5,"2013-2014"
"2014-01-09 19:45:24",45,"2013-2014"
"2014-01-09 19:34:54",27.5,"2013-2014"
"2014-01-09 01:32:26",25,"2013-2014"
"2014-01-09 01:05:22",35,"2013-2014"
"2014-01-09 00:28:30",50,"2013-2014"
"2014-01-08 23:59:42",60,"2013-2014"
"2014-01-08 22:52:52",57.5,"2013-2014"
"2014-01-08 22:22:43",35,"2013-2014"
"2014-01-08 20:50:54",50,"2013-2014"
"2014-01-08 19:48:37",55,"2013-2014"
"2014-01-08 19:09:49",0,"2013-2014"
"2014-01-08 00:22:05",20,"2013-2014"
"2014-01-07 22:18:12",25,"2013-2014"
"2014-01-07 21:47:44",30,"2013-2014"
"2014-01-07 21:14:56",17.5,"2013-2014"
"2014-01-07 20:38:06",15,"2013-2014"
"2014-01-07 19:49:46",15,"2013-2014"
"2014-01-07 19:13:45",0,"2013-2014"
"2013-12-14 02:13:25",10,"2013-2014"
"2013-12-14 01:36:45",25,"2013-2014"
"2013-12-14 01:27:22",35,"2013-2014"
"2013-12-14 00:25:56",57.5,"2013-2014"
"2013-12-13 23:08:29",50,"2013-2014"
"2013-12-13 22:07:10",40,"2013-2014"
"2013-12-13 20:16:47",22.5,"2013-2014"
"2013-12-13 19:32:24",30,"2013-2014"
"2013-12-13 19:11:12",0,"2013-2014"
"2013-12-13 01:13:37",50,"2013-2014"
"2013-12-13 00:13:06",45,"2013-2014"
"2013-12-12 23:49:24",60,"2013-2014"
"2013-12-12 22:32:25",60,"2013-2014"
"2013-12-12 22:11:12",50,"2013-2014"
"2013-12-12 21:29:52",50,"2013-2014"
"2013-12-12 21:25:02",50,"2013-2014"
"2013-12-12 20:54:55",47.5,"2013-2014"
"2013-12-12 20:29:24",40,"2013-2014"
"2013-12-12 20:20:59",45,"2013-2014"
"2013-12-12 19:55:08",40,"2013-2014"
"2013-12-12 19:25:22",35,"2013-2014"
"2013-12-12 19:05:20",20,"2013-2014"
"2013-12-12 01:56:23",35,"2013-2014"
"2013-12-12 00:51:42",45,"2013-2014"
"2013-12-11 23:12:49",20,"2013-2014"
"2013-12-11 22:01:22",20,"2013-2014"
"2013-12-11 21:37:54",20,"2013-2014"
"2013-12-11 21:01:51",10,"2013-2014"
"2013-12-11 20:01:17",10,"2013-2014"
"2013-12-11 20:01:17",10,"2013-2014"
"2013-12-11 19:16:42",45,"2013-2014"
"2013-12-11 19:06:44",30,"2013-2014"
"2013-12-11 19:00:25",0,"2013-2014"
"2013-12-10 22:42:33",50,"2013-2014"
"2013-12-10 21:37:01",55,"2013-2014"
"2013-12-10 20:39:18",35,"2013-2014"
"2013-12-10 19:39:50",45,"2013-2014"
"2013-12-10 19:17:26",50,"2013-2014"
"2013-12-10 19:05:11",30,"2013-2014"
"2013-12-10 01:21:18",45,"2013-2014"
"2013-12-10 00:09:41",0,"2013-2014"
"2013-12-09 22:27:42",45,"2013-2014"
"2013-12-09 21:45:45",35,"2013-2014"
"2013-12-09 21:20:28",40,"2013-2014"
"2013-12-09 20:52:24",55,"2013-2014"
"2013-12-09 20:16:25",40,"2013-2014"
"2013-12-09 19:40:55",50,"2013-2014"
"2013-12-09 19:11:39",35,"2013-2014"
"2013-12-09 19:02:06",0,"2013-2014"
"2013-12-09 00:51:48",50,"2013-2014"
"2013-12-08 23:53:05",60,"2013-2014"
"2013-12-08 21:58:01",45,"2013-2014"
"2013-12-08 21:24:46",50,"2013-2014"
"2013-12-08 20:49:22",50,"2013-2014"
"2013-12-08 20:17:25",50,"2013-2014"
"2013-12-08 19:47:48",50,"2013-2014"
"2013-12-08 19:09:23",45,"2013-2014"
"2013-12-07 23:40:27",60,"2013-2014"
"2013-12-07 22:35:16",60,"2013-2014"
"2013-12-07 21:46:26",45,"2013-2014"
"2013-12-07 21:20:50",42.5,"2013-2014"
"2013-12-07 19:42:26",35,"2013-2014"
"2013-12-07 19:14:41",40,"2013-2014"
"2013-12-07 19:00:23",0,"2013-2014"
"2013-12-06 23:44:28",55,"2013-2014"
"2013-12-06 21:51:22",5,"2013-2014"
"2013-12-06 21:13:18",40,"2013-2014"
"2013-12-06 20:10:16",40,"2013-2014"
"2013-12-06 19:42:38",55,"2013-2014"
"2013-12-06 19:08:00",0,"2013-2014"
"2013-12-06 01:33:25",35,"2013-2014"
"2013-12-06 00:53:46",45,"2013-2014"
"2013-12-06 00:11:36",40,"2013-2014"
"2013-12-05 22:37:42",50,"2013-2014"
"2013-12-05 22:03:14",45,"2013-2014"
"2013-12-05 21:01:40",35,"2013-2014"
"2013-12-05 20:28:51",25,"2013-2014"
"2013-12-05 20:02:00",35,"2013-2014"
"2013-12-05 19:21:02",45,"2013-2014"
"2013-12-05 19:00:44",0,"2013-2014"
"2013-12-05 01:36:23",50,"2013-2014"
"2013-12-04 23:39:39",60,"2013-2014"
"2013-12-04 23:04:32",60,"2013-2014"
"2013-12-04 22:28:52",10,"2013-2014"
"2013-12-04 21:54:27",50,"2013-2014"
"2013-12-04 20:53:56",50,"2013-2014"
"2013-12-04 20:24:37",35,"2013-2014"
"2013-12-04 19:51:38",45,"2013-2014"
"2013-12-04 19:23:30",42.5,"2013-2014"
"2013-12-04 19:05:19",20,"2013-2014"
"2013-12-04 01:34:52",25,"2013-2014"
"2013-12-04 01:03:57",37.5,"2013-2014"
"2013-12-04 00:28:47",50,"2013-2014"
"2013-12-04 00:01:54",60,"2013-2014"
"2013-12-03 23:04:15",40,"2013-2014"
"2013-12-03 22:00:33",15,"2013-2014"
"2013-12-03 21:28:44",20,"2013-2014"
"2013-12-03 20:57:03",32.5,"2013-2014"
"2013-12-03 20:27:49",35,"2013-2014"
"2013-12-03 19:30:04",45,"2013-2014"
"2013-12-03 02:12:12",10,"2013-2014"
"2013-12-03 01:34:51",20,"2013-2014"
"2013-12-03 00:51:04",40,"2013-2014"
"2013-12-03 00:16:45",40,"2013-2014"
"2013-12-02 23:43:54",47.5,"2013-2014"
"2013-12-02 23:17:05",50,"2013-2014"
"2013-12-02 22:48:29",60,"2013-2014"
"2013-12-02 22:17:13",50,"2013-2014"
"2013-12-02 21:47:38",25,"2013-2014"
"2013-12-02 21:16:28",30,"2013-2014"
"2013-12-02 20:42:18",30,"2013-2014"
"2013-12-02 20:08:32",25,"2013-2014"
"2013-12-02 19:37:43",30,"2013-2014"
"2013-12-02 19:06:41",0,"2013-2014"
"2013-12-02 01:48:35",15,"2013-2014"
"2013-12-02 01:11:16",25,"2013-2014"
"2013-12-02 00:48:37",40,"2013-2014"
"2013-12-02 00:20:44",40,"2013-2014"
"2013-12-01 23:45:50",50,"2013-2014"
"2013-12-01 23:07:30",50,"2013-2014"
"2013-12-01 22:32:10",30,"2013-2014"
"2013-12-01 21:41:32",17.5,"2013-2014"
"2013-12-01 21:05:22",10,"2013-2014"
"2013-12-01 20:36:54",25,"2013-2014"
"2013-12-01 20:03:53",20,"2013-2014"
"2013-12-01 20:01:50",20,"2013-2014"
"2013-12-01 19:34:41",35,"2013-2014"
"2013-12-01 19:06:19",20,"2013-2014"
"2013-11-27 23:47:00",40,"2013-2014"
"2013-11-27 23:42:07",45,"2013-2014"
"2013-11-27 22:18:52",10,"2013-2014"
"2013-11-27 21:30:54",25,"2013-2014"
"2013-11-27 20:59:41",20,"2013-2014"
"2013-11-27 20:45:59",35,"2013-2014"
"2013-11-27 20:05:49",30,"2013-2014"
"2013-11-27 19:35:01",30,"2013-2014"
"2013-11-27 19:10:53",30,"2013-2014"
"2013-11-27 01:22:13",45,"2013-2014"
"2013-11-27 00:39:55",50,"2013-2014"
"2013-11-26 23:44:28",60,"2013-2014"
"2013-11-26 23:19:50",60,"2013-2014"
"2013-11-26 22:01:53",55,"2013-2014"
"2013-11-26 21:32:57",45,"2013-2014"
"2013-11-26 21:00:57",40,"2013-2014"
"2013-11-26 20:30:19",40,"2013-2014"
"2013-11-26 20:02:59",40,"2013-2014"
"2013-11-26 19:31:59",35,"2013-2014"
"2013-11-26 19:06:15",25,"2013-2014"
"2013-11-26 01:58:01",20,"2013-2014"
"2013-11-26 01:08:53",40,"2013-2014"
"2013-11-26 00:22:06",55,"2013-2014"
"2013-11-25 21:32:50",45,"2013-2014"
"2013-11-25 20:22:55",45,"2013-2014"
"2013-11-25 19:26:04",55,"2013-2014"
"2013-11-25 19:04:16",0,"2013-2014"
"2013-11-25 01:32:42",30,"2013-2014"
"2013-11-25 01:00:59",37.5,"2013-2014"
"2013-11-25 00:31:11",40,"2013-2014"
"2013-11-24 23:31:17",55,"2013-2014"
"2013-11-24 22:29:59",45,"2013-2014"
"2013-11-24 21:29:31",45,"2013-2014"
"2013-11-24 20:33:36",60,"2013-2014"
"2013-11-24 19:29:53",47.5,"2013-2014"
"2013-11-24 19:08:14",0,"2013-2014"
"2013-11-24 00:52:11",60,"2013-2014"
"2013-11-24 00:18:38",60,"2013-2014"
"2013-11-24 00:05:17",75,"2013-2014"
"2013-11-23 23:46:52",15,"2013-2014"
"2013-11-23 23:37:02",15,"2013-2014"
"2013-11-23 21:41:39",55,"2013-2014"
"2013-11-23 21:37:35",45,"2013-2014"
"2013-11-23 20:31:40",30,"2013-2014"
"2013-11-23 20:21:54",30,"2013-2014"
"2013-11-23 19:49:35",40,"2013-2014"
"2013-11-23 19:47:10",42.5,"2013-2014"
"2013-11-23 19:12:38",35,"2013-2014"
"2013-11-23 01:08:26",47.5,"2013-2014"
"2013-11-23 00:17:21",60,"2013-2014"
"2013-11-22 22:34:47",60,"2013-2014"
"2013-11-22 22:09:19",50,"2013-2014"
"2013-11-22 21:48:05",40,"2013-2014"
"2013-11-22 21:09:28",35,"2013-2014"
"2013-11-22 20:20:06",25,"2013-2014"
"2013-11-22 19:30:13",35,"2013-2014"
"2013-11-22 19:03:18",0,"2013-2014"
"2013-11-22 01:35:18",50,"2013-2014"
"2013-11-22 00:38:31",45,"2013-2014"
"2013-11-21 22:36:51",50,"2013-2014"
"2013-11-21 21:44:44",60,"2013-2014"
"2013-11-21 20:24:26",50,"2013-2014"
"2013-11-21 19:53:09",35,"2013-2014"
"2013-11-21 19:19:01",45,"2013-2014"
"2013-11-21 01:34:41",10,"2013-2014"
"2013-11-21 00:51:08",25,"2013-2014"
"2013-11-20 23:46:31",47.5,"2013-2014"
"2013-11-20 23:18:50",60,"2013-2014"
"2013-11-20 22:48:45",60,"2013-2014"
"2013-11-20 22:15:52",0,"2013-2014"
"2013-11-20 21:15:20",60,"2013-2014"
"2013-11-20 20:36:14",50,"2013-2014"
"2013-11-20 19:55:30",50,"2013-2014"
"2013-11-20 19:04:02",20,"2013-2014"
"2013-11-20 01:46:03",25,"2013-2014"
"2013-11-19 23:03:47",45,"2013-2014"
"2013-11-19 22:40:20",55,"2013-2014"
"2013-11-19 22:08:17",50,"2013-2014"
"2013-11-19 21:09:21",40,"2013-2014"
"2013-11-19 20:11:42",32.5,"2013-2014"
"2013-11-19 19:44:29",35,"2013-2014"
"2013-11-19 19:16:27",42.5,"2013-2014"
"2013-11-19 01:53:30",10,"2013-2014"
"2013-11-19 01:08:46",35,"2013-2014"
"2013-11-19 00:26:12",42.5,"2013-2014"
"2013-11-18 23:24:05",42.5,"2013-2014"
"2013-11-18 22:50:15",35,"2013-2014"
"2013-11-18 22:19:46",35,"2013-2014"
"2013-11-18 21:49:33",40,"2013-2014"
"2013-11-18 21:13:17",27.5,"2013-2014"
"2013-11-18 20:50:24",40,"2013-2014"
"2013-11-18 20:14:08",45,"2013-2014"
"2013-11-18 20:11:47",40,"2013-2014"
"2013-11-18 19:43:24",45,"2013-2014"
"2013-11-18 19:14:22",0,"2013-2014"
"2013-11-18 01:31:37",27.5,"2013-2014"
"2013-11-18 00:52:38",42.5,"2013-2014"
"2013-11-17 23:58:54",45,"2013-2014"
"2013-11-17 23:03:02",52.5,"2013-2014"
"2013-11-17 22:00:13",20,"2013-2014"
"2013-11-17 21:35:55",40,"2013-2014"
"2013-11-17 20:59:51",30,"2013-2014"
"2013-11-17 20:30:25",45,"2013-2014"
"2013-11-17 20:01:27",47.5,"2013-2014"
"2013-11-17 19:28:48",42.5,"2013-2014"
"2013-11-17 19:00:49",0,"2013-2014"
"2013-11-17 01:59:58",20,"2013-2014"
"2013-11-17 01:29:31",25,"2013-2014"
"2013-11-17 01:06:44",30,"2013-2014"
"2013-11-16 23:57:53",40,"2013-2014"
"2013-11-16 23:28:29",40,"2013-2014"
"2013-11-16 22:59:17",45,"2013-2014"
"2013-11-16 22:35:22",45,"2013-2014"
"2013-11-16 22:02:29",32.5,"2013-2014"
"2013-11-16 21:31:56",50,"2013-2014"
"2013-11-16 21:01:37",50,"2013-2014"
"2013-11-16 20:30:26",45,"2013-2014"
"2013-11-16 20:03:43",15,"2013-2014"
"2013-11-16 19:30:05",42.5,"2013-2014"
"2013-11-16 19:01:04",0,"2013-2014"
"2013-11-16 01:03:59",42.5,"2013-2014"
"2013-11-16 00:15:24",45,"2013-2014"
"2013-11-16 00:04:57",40,"2013-2014"
"2013-11-15 23:32:31",10,"2013-2014"
"2013-11-15 21:49:02",47.5,"2013-2014"
"2013-11-15 21:49:02",45,"2013-2014"
"2013-11-15 21:21:52",30,"2013-2014"
"2013-11-15 20:55:28",40,"2013-2014"
"2013-11-15 19:50:46",30,"2013-2014"
"2013-11-15 19:25:22",45,"2013-2014"
"2013-11-15 19:14:37",27.5,"2013-2014"
"2013-11-15 19:08:07",25,"2013-2014"
"2013-11-15 19:00:17",0,"2013-2014"
"2013-11-15 02:02:14",10,"2013-2014"
"2013-11-15 01:21:31",20,"2013-2014"
"2013-11-15 00:45:02",30,"2013-2014"
"2013-11-14 23:51:56",35,"2013-2014"
"2013-11-14 23:24:19",45,"2013-2014"
"2013-11-14 22:48:14",40,"2013-2014"
"2013-11-14 21:35:15",20,"2013-2014"
"2013-11-14 21:04:53",25,"2013-2014"
"2013-11-14 20:05:40",15,"2013-2014"
"2013-11-14 19:24:11",30,"2013-2014"
"2013-11-14 01:42:03",20,"2013-2014"
"2013-11-14 01:11:40",20,"2013-2014"
"2013-11-14 01:09:53",30,"2013-2014"
"2013-11-14 00:35:06",45,"2013-2014"
"2013-11-13 23:59:49",10,"2013-2014"
"2013-11-13 23:12:35",10,"2013-2014"
"2013-11-13 22:31:48",50,"2013-2014"
"2013-11-13 22:17:23",60,"2013-2014"
"2013-11-13 21:31:21",10,"2013-2014"
"2013-11-13 20:51:36",50,"2013-2014"
"2013-11-13 20:23:14",55,"2013-2014"
"2013-11-13 20:06:14",50,"2013-2014"
"2013-11-13 19:33:37",45,"2013-2014"
"2013-11-13 19:05:40",25,"2013-2014"
"2013-11-13 01:45:45",15,"2013-2014"
"2013-11-13 01:17:11",30,"2013-2014"
"2013-11-13 00:21:36",50,"2013-2014"
"2013-11-12 21:55:54",47.5,"2013-2014"
"2013-11-12 21:17:40",40,"2013-2014"
"2013-11-12 20:49:32",45,"2013-2014"
"2013-11-12 19:54:38",37.5,"2013-2014"
"2013-11-12 19:28:43",42.5,"2013-2014"
"2013-11-12 01:21:21",35,"2013-2014"
"2013-11-12 00:01:19",50,"2013-2014"
"2013-11-11 23:20:41",55,"2013-2014"
"2013-11-11 21:53:34",45,"2013-2014"
"2013-11-11 20:50:33",55,"2013-2014"
"2013-11-11 20:10:17",45,"2013-2014"
"2013-11-11 19:20:24",50,"2013-2014"
"2013-11-11 19:03:54",0,"2013-2014"
"2013-11-11 01:38:01",25,"2013-2014"
"2013-11-10 23:02:31",35,"2013-2014"
"2013-11-10 22:17:08",37.5,"2013-2014"
"2013-11-10 21:30:45",50,"2013-2014"
"2013-11-10 21:03:58",45,"2013-2014"
"2013-11-10 20:31:37",45,"2013-2014"
"2013-11-10 19:58:02",45,"2013-2014"
"2013-11-10 19:28:38",42.5,"2013-2014"
"2013-11-10 19:00:58",0,"2013-2014"
"2013-11-10 00:11:40",50,"2013-2014"
"2013-11-09 23:15:16",60,"2013-2014"
"2013-11-09 22:35:23",60,"2013-2014"
"2013-11-09 22:09:37",45,"2013-2014"
"2013-11-09 21:08:42",37.5,"2013-2014"
"2013-11-09 20:40:32",30,"2013-2014"
"2013-11-09 20:13:58",32.5,"2013-2014"
"2013-11-09 19:41:03",40,"2013-2014"
"2013-11-09 19:15:13",40,"2013-2014"
"2013-11-09 19:00:34",0,"2013-2014"
"2013-11-09 01:13:53",47.5,"2013-2014"
"2013-11-09 00:40:40",40,"2013-2014"
"2013-11-09 00:06:16",35,"2013-2014"
"2013-11-08 23:38:04",35,"2013-2014"
"2013-11-08 23:16:40",45,"2013-2014"
"2013-11-08 22:46:19",45,"2013-2014"
"2013-11-08 22:15:17",40,"2013-2014"
"2013-11-08 22:10:28",42.5,"2013-2014"
"2013-11-08 21:24:03",20,"2013-2014"
"2013-11-08 20:56:17",20,"2013-2014"
"2013-11-08 20:12:58",17.5,"2013-2014"
"2013-11-08 19:38:30",12.5,"2013-2014"
"2013-11-08 19:06:19",0,"2013-2014"
"2013-11-08 01:55:12",35,"2013-2014"
"2013-11-08 01:23:22",47.5,"2013-2014"
"2013-11-07 23:20:49",55,"2013-2014"
"2013-11-07 22:12:52",40,"2013-2014"
"2013-11-07 21:33:09",47.5,"2013-2014"
"2013-11-07 21:02:27",45,"2013-2014"
"2013-11-07 20:24:48",40,"2013-2014"
"2013-11-07 19:57:45",42.5,"2013-2014"
"2013-11-07 19:17:43",42.5,"2013-2014"
"2013-11-07 19:09:06",0,"2013-2014"
"2013-11-07 01:05:16",40,"2013-2014"
"2013-11-07 00:30:14",50,"2013-2014"
"2013-11-06 23:40:27",35,"2013-2014"
"2013-11-06 23:21:58",55,"2013-2014"
"2013-11-06 21:22:29",50,"2013-2014"
"2013-11-06 20:22:25",40,"2013-2014"
"2013-11-06 19:27:36",35,"2013-2014"
"2013-11-06 19:22:02",40,"2013-2014"
"2013-11-06 01:46:24",15,"2013-2014"
"2013-11-06 01:21:26",12.5,"2013-2014"
"2013-11-05 23:54:30",40,"2013-2014"
"2013-11-05 23:29:32",37.5,"2013-2014"
"2013-11-05 22:55:47",27.5,"2013-2014"
"2013-11-05 22:24:14",45,"2013-2014"
"2013-11-05 21:54:12",25,"2013-2014"
"2013-11-05 21:26:43",32.5,"2013-2014"
"2013-11-05 20:56:22",35,"2013-2014"
"2013-11-05 20:22:59",22.5,"2013-2014"
"2013-11-05 19:19:23",30,"2013-2014"
"2013-11-05 01:31:38",17.5,"2013-2014"
"2013-11-05 00:35:30",45,"2013-2014"
"2013-11-04 23:38:20",60,"2013-2014"
"2013-11-04 23:10:24",55,"2013-2014"
"2013-11-04 21:55:38",25,"2013-2014"
"2013-11-04 21:17:16",20,"2013-2014"
"2013-11-04 20:55:31",27.5,"2013-2014"
"2013-11-04 20:27:44",37.5,"2013-2014"
"2013-11-04 19:32:12",35,"2013-2014"
"2013-11-04 19:07:13",0,"2013-2014"
"2013-11-04 01:29:14",10,"2013-2014"
"2013-11-04 00:29:21",35,"2013-2014"
"2013-11-03 23:59:00",45,"2013-2014"
"2013-11-03 23:25:47",30,"2013-2014"
"2013-11-03 22:28:08",32.5,"2013-2014"
"2013-11-03 20:30:53",42.5,"2013-2014"
"2013-11-03 20:05:34",37.5,"2013-2014"
"2013-11-03 19:27:48",40,"2013-2014"
"2013-11-03 19:02:57",0,"2013-2014"
"2013-11-03 01:45:50",25,"2013-2014"
"2013-11-03 01:12:59",40,"2013-2014"
"2013-11-03 01:29:01",40,"2013-2014"
"2013-11-02 23:49:22",60,"2013-2014"
"2013-11-02 22:47:19",45,"2013-2014"
"2013-11-02 22:42:22",30,"2013-2014"
"2013-11-02 22:10:49",25,"2013-2014"
"2013-11-02 21:15:03",35,"2013-2014"
"2013-11-02 20:38:15",25,"2013-2014"
"2013-11-02 20:22:20",20,"2013-2014"
"2013-11-02 19:57:46",30,"2013-2014"
"2013-11-02 19:46:44",20,"2013-2014"
"2013-11-02 19:17:31",40,"2013-2014"
"2013-11-02 19:16:39",35,"2013-2014"
"2013-11-02 19:05:15",17.5,"2013-2014"
"2013-11-02 01:24:32",32.5,"2013-2014"
"2013-11-01 23:24:45",60,"2013-2014"
"2013-11-01 22:51:59",55,"2013-2014"
"2013-11-01 22:04:50",45,"2013-2014"
"2013-11-01 21:35:34",42.5,"2013-2014"
"2013-11-01 21:05:07",40,"2013-2014"
"2013-11-01 20:32:44",47.5,"2013-2014"
"2013-11-01 20:06:00",37.5,"2013-2014"
"2013-11-01 19:37:02",30,"2013-2014"
"2013-11-01 19:06:45",20,"2013-2014"
"2013-11-01 01:34:34",42.5,"2013-2014"
"2013-11-01 01:26:31",45,"2013-2014"
"2013-11-01 01:01:53",42.5,"2013-2014"
"2013-11-01 00:15:49",40,"2013-2014"
"2013-10-31 23:04:56",0,"2013-2014"
"2013-10-31 21:00:25",50,"2013-2014"
"2013-10-31 20:41:14",50,"2013-2014"
"2013-10-31 20:15:43",57.5,"2013-2014"
"2013-10-31 19:29:50",40,"2013-2014"
"2013-10-31 19:23:42",40,"2013-2014"
"2013-10-31 19:02:50",0,"2013-2014"
"2013-10-31 01:58:51",35,"2013-2014"
"2013-10-31 00:16:59",20,"2013-2014"
"2013-10-30 22:53:13",5,"2013-2014"
"2013-10-30 22:23:26",15,"2013-2014"
"2013-10-30 21:14:39",60,"2013-2014"
"2013-10-30 20:40:21",5,"2013-2014"
"2013-10-30 20:24:49",45,"2013-2014"
"2013-10-30 19:50:08",50,"2013-2014"
"2013-10-30 19:20:35",40,"2013-2014"
"2013-10-30 01:31:32",10,"2013-2014"
"2013-10-30 01:10:35",25,"2013-2014"
"2013-10-29 23:39:37",45,"2013-2014"
"2013-10-29 23:07:03",50,"2013-2014"
"2013-10-29 22:40:29",40,"2013-2014"
"2013-10-29 21:05:16",32.5,"2013-2014"
"2013-10-29 20:29:50",17.5,"2013-2014"
"2013-10-29 20:03:15",27.5,"2013-2014"
"2013-10-29 19:38:11",30,"2013-2014"
"2013-10-29 19:06:06",20,"2013-2014"
"2013-10-29 02:00:02",10,"2013-2014"
"2013-10-29 01:33:13",15,"2013-2014"
"2013-10-29 01:11:05",25,"2013-2014"
"2013-10-28 23:46:07",32.5,"2013-2014"
"2013-10-28 23:15:46",35,"2013-2014"
"2013-10-28 22:47:49",45,"2013-2014"
"2013-10-28 22:19:12",42.5,"2013-2014"
"2013-10-28 21:44:02",30,"2013-2014"
"2013-10-28 21:12:50",35,"2013-2014"
"2013-10-28 20:17:58",25,"2013-2014"
"2013-10-28 19:44:31",25,"2013-2014"
"2013-10-28 19:16:47",0,"2013-2014"
"2013-10-28 01:36:42",20,"2013-2014"
"2013-10-28 01:00:28",25,"2013-2014"
"2013-10-28 00:42:02",20,"2013-2014"
"2013-10-28 00:02:52",42.5,"2013-2014"
"2013-10-27 22:47:28",10,"2013-2014"
"2013-10-27 22:14:08",12.5,"2013-2014"
"2013-10-27 21:43:43",17.5,"2013-2014"
"2013-10-27 21:13:34",27.5,"2013-2014"
"2013-10-27 20:38:32",40,"2013-2014"
"2013-10-27 20:01:52",30,"2013-2014"
"2013-10-27 19:30:36",42.5,"2013-2014"
"2013-10-27 19:24:06",37.5,"2013-2014"
"2013-10-27 19:01:41",0,"2013-2014"
"2013-10-27 01:31:06",30,"2013-2014"
"2013-10-27 00:58:31",35,"2013-2014"
"2013-10-27 00:39:50",47.5,"2013-2014"
"2013-10-27 00:05:21",60,"2013-2014"
"2013-10-26 23:41:53",60,"2013-2014"
"2013-10-26 23:16:14",60,"2013-2014"
"2013-10-26 22:50:50",60,"2013-2014"
"2013-10-26 21:58:51",45,"2013-2014"
"2013-10-26 21:34:17",50,"2013-2014"
"2013-10-26 20:53:57",45,"2013-2014"
"2013-10-26 20:29:07",40,"2013-2014"
"2013-10-26 20:00:34",40,"2013-2014"
"2013-10-26 19:37:21",20,"2013-2014"
"2013-10-26 19:03:37",17.5,"2013-2014"
"2013-10-26 01:30:41",47.5,"2013-2014"
"2013-10-26 00:58:20",57.5,"2013-2014"
"2013-10-25 23:45:00",40,"2013-2014"
"2013-10-25 23:00:15",60,"2013-2014"
"2013-10-25 22:32:35",60,"2013-2014"
"2013-10-25 22:08:29",57.5,"2013-2014"
"2013-10-25 20:58:23",35,"2013-2014"
"2013-10-25 20:29:35",45,"2013-2014"
"2013-10-25 19:58:39",40,"2013-2014"
"2013-10-25 19:28:50",25,"2013-2014"
"2013-10-25 19:02:50",0,"2013-2014"
"2013-10-25 01:48:51",15,"2013-2014"
"2013-10-25 01:17:35",25,"2013-2014"
"2013-10-25 00:50:04",37.5,"2013-2014"
"2013-10-25 00:15:28",30,"2013-2014"
"2013-10-24 23:39:28",47.5,"2013-2014"
"2013-10-24 21:36:40",40,"2013-2014"
"2013-10-24 20:50:04",35,"2013-2014"
"2013-10-24 20:24:06",45,"2013-2014"
"2013-10-24 19:27:49",40,"2013-2014"
"2013-10-24 19:05:19",17.5,"2013-2014"
"2013-10-24 02:03:44",12.5,"2013-2014"
"2013-10-24 01:30:10",35,"2013-2014"
"2013-10-23 23:50:45",47.5,"2013-2014"
"2013-10-23 22:25:55",60,"2013-2014"
"2013-10-23 21:24:35",40,"2013-2014"
"2013-10-23 20:46:20",40,"2013-2014"
"2013-10-23 19:35:09",15,"2013-2014"
"2013-10-23 19:06:59",10,"2013-2014"
"2013-10-23 01:35:59",25,"2013-2014"
"2013-10-23 01:12:07",30,"2013-2014"
"2013-10-23 00:42:33",35,"2013-2014"
"2013-10-23 00:14:44",45,"2013-2014"
"2013-10-22 22:35:15",55,"2013-2014"
"2013-10-22 21:00:28",50,"2013-2014"
"2013-10-22 20:32:50",47.5,"2013-2014"
"2013-10-22 19:56:58",50,"2013-2014"
"2013-10-22 19:41:52",35,"2013-2014"
"2013-10-22 19:27:58",45,"2013-2014"
"2013-10-22 19:10:37",0,"2013-2014"
"2013-10-22 01:48:25",10,"2013-2014"
"2013-10-22 01:27:56",17.5,"2013-2014"
"2013-10-22 00:56:46",48.5,"2013-2014"
"2013-10-22 00:17:53",42.5,"2013-2014"
"2013-10-21 23:50:58",50,"2013-2014"
"2013-10-21 23:23:59",45,"2013-2014"
"2013-10-21 22:26:17",40,"2013-2014"
"2013-10-21 22:16:04",22.5,"2013-2014"
"2013-10-21 22:05:12",15,"2013-2014"
"2013-10-21 21:50:41",10,"2013-2014"
